"incident_date","incident_number","cad_number","alarm_date_time","unit_clear_date_time","street_address","apt_suite_number","neighborhood","incident_type_id","incident_type_desc","alarms","suppression_app_count","suppression_per_count","ems_app_count","ems_per_count","other_app_count","other_per_count","incident_closed","Location"
2010-07-13,70,10194070,2010-07-13 11:01:00,2010-07-13 11:19:00,"345 CALHOUN ST","","FAIRVIEW  ",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-13,65,10194065,2010-07-13 10:27:00,2010-07-13 10:40:00,"3628 BOUDINOT AV","","WESTWOOD  ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-07-13,62,10194062,2010-07-13 10:05:00,2010-07-13 10:16:00,"3000 READING RD","","PADDOCK  H",412,"Gas leak (natural gas or LPG)",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-13,53,10194053,2010-07-13 08:57:00,2010-07-13 09:08:00,"2275 WESTWOOD NORTHERN BV ","","EAST  WEST",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-07-13,49,10194049,2010-07-13 08:26:00,2010-07-13 08:57:00,"100 6TH ST","","C. B. D. /",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-07-13,41,10194041,2010-07-13 07:38:00,2010-07-13 07:44:00,"5049 CLEVES WARSAW PI ","","",440,"Electrical  wiring/equipment problem, other",0,1,4,0,NA,0,0,1,"Cincinnati 45238
(39.11445835500007, -84.60720835499995)"
2010-07-13,37,10194037,2010-07-13 06:32:00,2010-07-13 06:39:00,"3418 READING RD","","AVONDALE  ",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-13,32,10194032,2010-07-13 05:01:00,2010-07-13 05:26:00,"3000 DISNEY ST","","OAKLEY    ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
2010-07-13,29,10194029,2010-07-13 04:31:00,2010-07-13 05:31:00,"2980 SPRING GROVE AV","","CAMP  WASH",111,"Fire - Building",0,11,36,1,2,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-13,26,10194026,2010-07-13 04:20:00,2010-07-13 04:35:00,"7308 READING RD","3","ROSELAWN  ",651,"Smoke scare, odor of smoke",0,2,8,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-07-13,23,10194023,2010-07-13 04:03:00,2010-07-13 04:37:00,"4526 CHICKERING AV","","WINTON HIL",700,"False alarm or false call, other",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-13,21,10194021,2010-07-13 03:44:00,2010-07-13 04:03:00,"3992 PRESIDENT DR","","FAY APARTM",500,"Service Call, other",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-13,20,10194020,2010-07-13 03:34:00,2010-07-13 03:36:00,"84 JUERGENS AV","","CLIFTON   ",900,"Special type of incident, other",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-13,14,10194014,2010-07-13 02:47:00,2010-07-13 03:13:00,"208 CHEROKEE AV","","SAYLER  PA",736,"CO detector activation due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45233
(39.117439029000025, -84.66619614899997)"
2010-07-13,4,10194004,2010-07-13 01:08:00,2010-07-13 04:03:00,"1132 ROSEMONT AV","","WEST PRICE",111,"Fire - Building",1,10,29,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-07-12,202,10193202,2010-07-12 23:55:00,2010-07-13 00:34:00,"2315 SYMMES ST","","WALNUT HIL",651,"Smoke scare, odor of smoke",0,3,12,0,0,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-07-12,198,10193198,2010-07-12 23:39:00,2010-07-12 23:50:00,"4341 PITTS AV","","NORTHSIDE ",500,"Service Call, other",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-12,196,10193196,2010-07-12 23:22:00,2010-07-12 23:28:00,"4341 PITTS AV","","NORTHSIDE ",412,"Gas leak (natural gas or LPG)",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-12,194,10193194,2010-07-12 23:17:00,2010-07-12 23:33:00,"425 WALNUT ST","","C. B. D. /",734,"Heat detector activation due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-07-12,193,10193193,2010-07-12 23:13:00,2010-07-12 23:41:00,"3041 DISNEY ST","","OAKLEY    ",151,"Outside rubbish, trash or waste fire",0,5,17,0,0,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-07-12,184,10193184,2010-07-12 22:04:00,2010-07-12 22:24:00,"6102 RIDGE AV","","PLEASANT R",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-07-12,179,10193179,2010-07-12 21:45:00,2010-07-12 22:13:00,"1 CORRY ST","","CORRYVILLE",440,"Electrical  wiring/equipment problem, other",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-12,178,10193178,2010-07-12 21:27:00,2010-07-12 23:32:00,"2235 LANGDON FARM RD","","PLEASANT R",116,"Fuel burner/boiler malfunction, fire confined",0,11,34,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-07-12,168,10193168,2010-07-12 20:52:00,2010-07-12 21:21:00,"3600 MCHENRY AV","","EAST  WEST",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-12,167,10193167,2010-07-12 20:49:00,2010-07-12 21:11:00,"5365 BAHAMA TE ","11","MOUNT AIRY",600,"Good intent call, other",0,3,12,0,0,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-12,161,10193161,2010-07-12 20:18:00,2010-07-12 20:28:00,"2986 WOODROW AV","10","WESTWOOD  ",411,"Gasoline or other flammable liquid spill",0,1,4,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-07-12,160,10193160,2010-07-12 19:51:00,2010-07-12 20:00:00,"3537 LARKSPUR AV","","HYDE PARK ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-07-12,149,10193149,2010-07-12 18:51:00,2010-07-12 19:12:00,"1938 MEARS AV","","MT.  WASHI",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-07-12,147,10193147,2010-07-12 18:44:00,2010-07-12 19:31:00,"0 I75 ","","NORTHSIDE ",131,"Passenger vehicle fire",0,3,12,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-07-12,134,10193134,2010-07-12 17:13:00,2010-07-12 17:43:00,"353 4TH ST","","C. B. D. /",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-07-12,132,10193132,2010-07-12 17:03:00,2010-07-12 20:42:00,"1009 GILBERT AV","","C. B. D. /",111,"Fire - Building",1,11,33,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-07-12,118,10193118,2010-07-12 15:17:00,2010-07-12 15:40:00,"5073 WINNESTE AV","","WINTON HIL",111,"Fire - Building",0,3,12,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-12,116,10193116,2010-07-12 14:40:00,2010-07-12 15:14:00,"6450 WIEHE ","","",721,"Bomb scare - no bomb",0,1,4,0,NA,0,0,1,"Golf Manor 45237
(39.19171689800004, -84.45486811699999)"
2010-07-12,115,10193115,2010-07-12 15:12:00,2010-07-12 15:27:00,"3110 VINE ST","","CORRYVILLE",221,"Overpressure rupture of air or gas pipe/pipeline",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-12,114,10193114,2010-07-12 15:05:00,2010-07-12 16:38:00,"5457 COLERAIN AV","","MOUNT AIRY",352,"Extrication of victim(s) from vehicle",0,6,20,0,0,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-07-12,105,10193105,2010-07-12 14:07:00,2010-07-12 14:17:00,"47 CORRY BV UC ","","CLIFTON/UN",700,"False alarm or false call, other",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-12,103,10193103,2010-07-12 13:57:00,2010-07-12 14:04:00,"1907 FREEMAN AV","","WEST  END ",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-07-12,100,10193100,2010-07-12 13:40:00,2010-07-12 16:25:00,"475 RIDDLE RD","2A","CLIFTON/UN",111,"Fire - Building",0,15,37,0,NA,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
2010-07-12,92,10193092,2010-07-12 12:50:00,2010-07-12 13:04:00,"2540 CORBETT DR UC ","","CLIFTON/UN",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-12,88,10193088,2010-07-12 12:17:00,2010-07-12 12:30:00,"429 EZZARD CHARLES DR","A","WEST  END ",111,"Fire - Building",0,1,4,0,NA,0,0,1,"CINC 45203
(39.103395971000054, -84.52855940999996)"
2010-07-12,87,10193087,2010-07-12 11:40:00,2010-07-12 11:54:00,"923 MONASTERY ST","","MOUNT  ADA",412,"Gas leak (natural gas or LPG)",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-07-12,69,10193069,2010-07-12 10:21:00,2010-07-12 10:33:00,"2519 CLIFTON AV","","FAIRVIEW  ",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-12,63,10193063,2010-07-12 09:53:00,2010-07-12 10:19:00,"3400 VINE ST","","AVONDALE  ",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-12,54,10193054,2010-07-12 09:09:00,2010-07-12 09:21:00,"836 SETON AV","","EAST PRICE",444,"Power line down",0,1,4,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-07-12,52,10193052,2010-07-12 08:54:00,2010-07-12 09:19:00,"3717 BORDEN ST","","S.. CUMMIN",743,"Smoke detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-12,50,10193050,2010-07-12 08:50:00,2010-07-12 09:03:00,"3304 BOWLING GREEN CT","","MILLVALE  ",531,"Smoke or odor removal",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-12,39,10193039,2010-07-12 07:07:00,2010-07-12 07:34:00,"4900 ESTE AV","","WINTON HIL",745,"Alarm system activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-12,35,10193035,2010-07-12 06:22:00,2010-07-12 07:01:00,"4919 EBERSOLE AV","234","MADISONVIL",651,"Smoke scare, odor of smoke",0,9,28,0,NA,5,18,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
2010-07-12,32,10193032,2010-07-12 06:08:00,2010-07-12 06:24:00,"134 RION LN","","NORTH AVON",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-12,5,10193005,2010-07-12 00:55:00,2010-07-12 01:02:00,"5114 STEWART AV","","MADISONVIL",651,"Smoke scare, odor of smoke",0,1,4,0,NA,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
2010-07-12,4,10193004,2010-07-12 00:48:00,2010-07-12 01:09:00,"2535 NOTTINGHAM RD","","FAY APARTM",151,"Outside rubbish, trash or waste fire",0,1,4,0,0,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-12,2,10193002,2010-07-12 00:26:00,2010-07-12 00:33:00,"3000 GLENDORA AV UC ","","CORRYVILLE",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-12,1,10193001,2010-07-12 00:11:00,2010-07-12 00:38:00,"5628 GARDENHILL LN","","WINTON HIL",412,"Gas leak (natural gas or LPG)",0,1,4,0,0,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-11,218,10192218,2010-07-12 00:01:00,2010-07-12 00:12:00,"1536 REPUBLIC ST","391","OVER-THE-R",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
2010-07-11,217,10192217,2010-07-11 23:57:00,2010-07-12 03:17:00,"6516 LEDGE ST","","MADISONVIL",111,"Fire - Building",2,18,53,0,NA,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
2010-07-11,200,10192200,2010-07-11 21:53:00,2010-07-11 22:08:00,"3500 MADISON RD","","OAKLEY    ",730,"System malfunction, other",0,1,4,0,NA,1,4,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
2010-07-11,197,10192197,2010-07-11 21:42:00,2010-07-11 21:50:00,"1621 LINN ST","","WEST  END ",600,"Good intent call, other",0,0,NA,0,NA,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
2010-07-11,196,10192196,2010-07-11 21:33:00,2010-07-11 22:06:00,"3100 RIVER RD","","SEDAMSVILL",561,"Unauthorized burning",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-07-11,192,10192192,2010-07-11 20:57:00,2010-07-11 21:04:00,"1989 STATE AV","","SOUTH  FAI",324,"Motor vehicle accident with no injuries.",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-07-11,183,10192183,2010-07-11 20:04:00,2010-07-11 20:11:00,"1528 WITTEKIND TE ","","COLLEGE  H",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-07-11,182,10192182,2010-07-11 20:01:00,2010-07-11 20:33:00,"555 MILTON ST","","MOUNT  AUB",113,"Cooking fire, confined to container",0,3,9,0,0,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-07-11,179,10192179,2010-07-11 19:51:00,2010-07-11 20:08:00,"1999 SUTTER AV","1201","ENGLISH  W",551,"Assist police or other governmental agency",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-11,168,10192168,2010-07-11 18:43:00,2010-07-11 19:01:00,"3400 VINE ST","","AVONDALE  ",740,"Unintentional transmission of alarm, other",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-11,165,10192165,2010-07-11 18:33:00,2010-07-11 18:46:00,"1905 ELMORE ST","","S.. CUMMIN",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-07-11,160,10192160,2010-07-11 18:14:00,2010-07-11 18:27:00,"0 I75 ","","WINTON  PL",650,"Steam, other gas mistaken for smoke, other",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-11,156,10192156,2010-07-11 17:47:00,2010-07-11 18:00:00,"1085 SUMMER ST","","LOWER PRIC",730,"System malfunction, other",0,0,NA,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-07-11,155,10192155,2010-07-11 17:44:00,2010-07-11 18:02:00,"3300 BOWLING GREEN CT","","MILLVALE  ",421,"Chemical hazard (no spill or leak)",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-11,154,10192154,2010-07-11 17:32:00,2010-07-11 17:42:00,"1905 ELMORE ST","","S.. CUMMIN",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-07-11,146,10192146,2010-07-11 16:33:00,2010-07-11 17:18:00,"6819 MERWIN AV","","MADISONVIL",113,"Cooking fire, confined to container",0,4,13,0,NA,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
2010-07-11,128,10192128,2010-07-11 14:47:00,2010-07-11 14:53:00,"4664 KIRBY AV","","NORTHSIDE ",622,"No incident found on arrival at dispatch address",0,1,4,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-07-11,122,10192122,2010-07-11 14:17:00,2010-07-11 14:36:00,"7735 GREENLAND PL","","ROSELAWN  ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINCINNATI 45237
(39.19171689800004, -84.45486811699999)"
2010-07-11,120,10192120,2010-07-11 14:14:00,2010-07-11 14:32:00,"1724 DENHAM ST","","NORTH FAIR",746,"Carbon monoxide detector activation, no CO",0,1,4,0,NA,0,0,1,"CINC 45212
(39.162696606000054, -84.45430761099999)"
2010-07-11,117,10192117,2010-07-11 14:08:00,2010-07-11 14:21:00,"3632 FYFFE AV","","EAST  WEST",700,"False alarm or false call, other",0,0,NA,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-07-11,116,10192116,2010-07-11 14:02:00,2010-07-11 16:43:00,"1594 SUMMIT RD","","ROSELAWN  ",160,"Special outside fire, other",0,3,6,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-07-11,105,10192105,2010-07-11 13:01:00,2010-07-11 13:09:00,"605 FOREST AV","26","AVONDALE  ",444,"Power line down",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-11,103,10192103,2010-07-11 12:46:00,2010-07-11 12:57:00,"3141 WERK RD","","WESTWOOD  ",700,"False alarm or false call, other",0,0,NA,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-07-11,101,10192101,2010-07-11 12:38:00,2010-07-11 12:55:00,"2600 BUSHNELL ST","27","EAST PRICE",531,"Smoke or odor removal",0,3,12,0,0,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-07-11,96,10192096,2010-07-11 12:29:00,2010-07-11 12:37:00,"2100 St Michael","","LOWER PRIC",412,"Gas leak (natural gas or LPG)",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-07-11,82,10192082,2010-07-11 11:11:00,2010-07-11 11:34:00,"862 OAKFIELD AV","","COLLEGE  H",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-07-11,65,10192065,2010-07-11 09:44:00,2010-07-11 09:53:00,"3418 READING RD","","AVONDALE  ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-11,61,10192061,2010-07-11 08:52:00,2010-07-11 09:05:00,"200 kenwood","","CALIFORNIA",561,"Unauthorized burning",0,1,4,0,NA,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
2010-07-11,60,10192060,2010-07-11 08:43:00,2010-07-11 08:51:00,"5075 CROOKSHANK RD","","WESTWOOD  ",744,"Detector activation, no fire - unintentional",0,1,4,0,NA,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
2010-07-11,59,10192059,2010-07-11 08:33:00,2010-07-11 08:38:00,"3418 READING RD","","AVONDALE  ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-11,57,10192057,2010-07-11 08:03:00,2010-07-11 08:25:00,"7074 GLENMEADOW LN","A","BONDHILL  ",521,"Water evacuation",0,1,4,0,NA,0,0,1,"CINCINNATI 45237
(39.19171689800004, -84.45486811699999)"
2010-07-11,56,10192056,2010-07-11 07:55:00,2010-07-11 08:05:00,"2821 VICTORIA AV","","HYDE PARK ",736,"CO detector activation due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
2010-07-11,54,10192054,2010-07-11 07:45:00,2010-07-11 08:06:00,"1106 BATES AV","","CAMP  WASH",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-11,53,10192053,2010-07-11 07:34:00,2010-07-11 07:52:00,"5619 GARDENHILL LN","","WINTON HIL",118,"Trash or rubbish fire, contained",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-11,52,10192052,2010-07-11 07:30:00,2010-07-11 07:48:00,"2642 HARRISON AV","19","WESTWOOD  ",331,"Lock-in (if lock out , use 511 )",0,1,4,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-07-11,46,10192046,2010-07-11 06:45:00,2010-07-11 07:08:00,"3418 READING RD","","AVONDALE  ",113,"Cooking fire, confined to container",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-11,45,10192045,2010-07-11 06:44:00,2010-07-11 08:54:00,"750 WAYNE ST","","WALNUT HIL",111,"Fire - Building",1,10,29,0,NA,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
2010-07-11,30,10192030,2010-07-11 03:41:00,2010-07-11 03:58:00,"727 KING DR","","CLIFTON/UN",500,"Service Call, other",0,1,4,0,0,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-11,29,10192029,2010-07-11 03:29:00,2010-07-11 03:42:00,"2512 WILLIAMSBURG DR","","FAY APARTM",412,"Gas leak (natural gas or LPG)",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-11,27,10192027,2010-07-11 03:14:00,2010-07-11 03:27:00,"46 KINGS RUN CT","","WINTON HIL",551,"Assist police or other governmental agency",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-11,21,10192021,2010-07-11 02:16:00,2010-07-11 02:47:00,"127 4TH ST","","C. B. D. /",500,"Service Call, other",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-07-11,18,10192018,2010-07-11 01:46:00,2010-07-11 02:21:00,"727 KING DR","","CLIFTON/UN",652,"Steam, vapor, fog or dust thought to be smoke",0,1,4,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-11,10,10192010,2010-07-11 01:05:00,2010-07-11 01:47:00,"2359 MCMICKEN AV","","CLIFTON/UN",411,"Gasoline or other flammable liquid spill",0,2,8,0,NA,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
2010-07-10,204,10191204,2010-07-10 23:32:00,2010-07-10 23:55:00,"747 SEDAM ST","","SEDAMSVILL",561,"Unauthorized burning",0,1,4,0,NA,0,0,1,"CINC 45204
(39.09223799700004, -84.56303702899999)"
2010-07-10,203,10191203,2010-07-10 23:30:00,2010-07-10 23:46:00,"3822 KIRKUP AV","","KENNEDY  H",150,"Outside rubbish fire, other",0,1,4,0,NA,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
2010-07-10,200,10191200,2010-07-10 23:14:00,2010-07-10 23:22:00,"6762 RIVER RD","","SAYLER  PA",651,"Smoke scare, odor of smoke",0,1,4,0,NA,0,0,1,"CINC 45233
(39.117439029000025, -84.66619614899997)"
2010-07-10,199,10191199,2010-07-10 23:11:00,2010-07-10 23:25:00,"234 HELEN ST","","MOUNT  AUB",522,"Water or steam leak",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-10,195,10191195,2010-07-10 22:35:00,2010-07-10 22:46:00,"1446 BERCLIFF AV","","NORTHSIDE ",600,"Good intent call, other",0,3,9,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-07-10,184,10191184,2010-07-10 21:22:00,2010-07-11 00:12:00,"4515 ERIE AV","","MADISONVIL",111,"Fire - Building",1,10,29,0,0,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
2010-07-10,178,10191178,2010-07-10 20:51:00,2010-07-10 21:08:00,"2710 TOWER DR","","WESTWOOD  ",331,"Lock-in (if lock out , use 511 )",0,2,8,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-07-10,175,10191175,2010-07-10 20:23:00,2010-07-10 20:47:00,"5123 LACONIA AV","","BONDHILL  ",411,"Gasoline or other flammable liquid spill",0,1,4,0,NA,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
2010-07-10,172,10191172,2010-07-10 20:00:00,2010-07-10 20:25:00,"400 6TH ST","","C. B. D. /",413,"Oil or other combustible liquid spill",0,1,4,0,NA,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
2010-07-10,171,10191171,2010-07-10 19:53:00,2010-07-10 20:10:00,"1047 DANA AV","3","NORTH AVON",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-10,166,10191166,2010-07-10 19:23:00,2010-07-10 19:42:00,"5473 BEECHMONT AV","405","MT.  WASHI",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
2010-07-10,165,10191165,2010-07-10 19:22:00,2010-07-10 19:35:00,"3101 VINE ST","","CLIFTON   ",600,"Good intent call, other",0,1,4,0,NA,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
2010-07-10,158,10191158,2010-07-10 18:25:00,2010-07-10 18:38:00,"843 ACADEMY AV","2","WEST PRICE",511,"Lock-out",0,1,4,0,NA,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
2010-07-10,147,10191147,2010-07-10 17:39:00,2010-07-10 17:56:00,"635 PROSPECT PL","","AVONDALE  ",118,"Trash or rubbish fire, contained",0,9,28,0,NA,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
2010-07-10,145,10191145,2010-07-10 17:34:00,2010-07-10 17:51:00,"4535 ESTE AV","","WINTON  PL",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
2010-07-10,140,10191140,2010-07-10 16:43:00,2010-07-10 18:11:00,"6003 BRAMBLE AV","","MADISONVIL",445,"Arcing, shorted electrical equipment",0,1,4,0,NA,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
2010-07-10,121,10191121,2010-07-10 14:49:00,2010-07-10 15:00:00,"4234 WILLIAMSON PL","","NORTHSIDE ",730,"System malfunction, other",0,1,4,0,NA,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
2010-07-10,116,10191116,2010-07-10 14:09:00,2010-07-10 14:25:00,"3142 GLENMORE AV","","WESTWOOD  ",911,"Citizen complaint",0,1,4,0,NA,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
2010-07-10,115,10191115,2010-07-10 14:05:00,2010-07-10 14:34:00,"4535 ESTE AV","","WINTON  PL",735,"Alarm system sounded due to malfunction",0,1,4,0,NA,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
